process_method,method,run_id,flow_over_population,prevalence_peak,peak_day,remaining_flow_pct,epp,unrestricted_flow,unrestricted_peak,isolation_peak,epp_max
58,linear,300,0.19946542714017831,108152.0,221,100.0,21658.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,301,0.1959851819319293,107432.0,216,98.25521381918321,20938.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,302,0.19250493672368005,107327.0,223,96.51042763836631,20833.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,303,0.18902469151543067,107647.0,221,94.76564145754932,21153.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,304,0.18554444630718275,106067.0,219,93.02085527673309,19573.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,305,0.1820642010989321,106495.0,218,91.27606909591547,20001.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,306,0.178583955890685,106346.0,218,89.53128291509964,19852.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,307,0.17510371068243416,106612.0,214,87.78649673428194,20118.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,308,0.1716234654741845,105666.0,216,86.04171055346482,19172.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,309,0.16814322026593684,105609.0,216,84.29692437264872,19115.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,310,0.16466297505768746,104443.0,213,82.55213819183173,17949.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,311,0.16118272984943965,104226.0,214,80.80735201101555,17732.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,312,0.1577024846411888,104550.0,214,79.06256583019785,18056.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,313,0.15422223943293698,103995.0,211,77.31777964937964,17501.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,314,0.15074199422468962,103201.0,210,75.57299346856368,16707.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,315,0.14726174901643826,101994.0,213,73.82820728774573,15500.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,316,0.14378150380819368,102088.0,212,72.08342110693116,15594.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,317,0.14030125859994033,100897.0,213,70.33863492611219,14403.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
58,linear,318,0.1368210133916933,99230.0,209,68.5938487452964,12736.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
